date,symbol,expiry,strike,option_type,open,high,low,close,settle_price,underlying_price,open_interest,oi_change,volume
2025-02-13,NIFTY,2025-03-13,22500.0,CE,0.0,0.0,0.0,1339.9,752.5,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-13,21900.0,CE,0.0,0.0,0.0,1880.15,1265.7,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-06,25300.0,CE,5.0,5.95,4.75,5.85,5.85,23031.4,1800.0,0.0,4.0
2025-02-13,NIFTY,2025-03-06,24950.0,CE,8.2,11.95,8.1,11.95,11.95,23031.4,2475.0,-75.0,3.0
2025-02-13,NIFTY,2025-03-06,24750.0,CE,12.35,13.4,10.6,10.6,4.8,23031.4,1875.0,-75.0,14.0
2025-02-13,NIFTY,2025-03-06,24550.0,CE,0.0,0.0,0.0,21.05,9.35,23031.4,600.0,0.0,0.0
2025-02-13,NIFTY,2025-03-06,24500.0,CE,19.05,23.65,15.35,16.0,16.0,23031.4,41175.0,9750.0,706.0
2025-02-13,NIFTY,2025-03-06,23750.0,CE,99.65,139.1,84.15,86.6,86.6,23031.4,4125.0,975.0,38.0
2025-02-13,NIFTY,2025-03-06,23000.0,CE,439.95,520.75,387.25,393.25,393.25,23031.4,66525.0,7950.0,433.0
2025-02-13,NIFTY,2025-03-06,22900.0,CE,496.0,588.1,452.15,459.25,459.25,23031.4,3900.0,1650.0,162.0
2025-02-13,NIFTY,2025-03-06,22600.0,CE,0.0,0.0,0.0,995.35,620.6,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-06,22550.0,CE,0.0,0.0,0.0,1032.8,658.65,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-06,21550.0,CE,0.0,0.0,0.0,1872.2,1565.6,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-02-27,26500.0,CE,2.95,3.15,2.1,2.2,2.2,23031.4,3577725.0,588225.0,26114.0
2025-02-13,NIFTY,2025-02-27,26450.0,CE,3.3,3.3,2.2,2.25,2.25,23031.4,24075.0,1500.0,397.0
2025-02-13,NIFTY,2025-02-27,25800.0,CE,3.65,3.65,2.4,2.45,2.45,23031.4,70950.0,1200.0,383.0
2025-02-13,NIFTY,2025-02-27,25650.0,CE,3.1,3.1,2.1,2.15,2.15,23031.4,14925.0,-1575.0,35.0
2025-02-13,NIFTY,2025-02-27,25300.0,CE,3.55,3.7,2.5,2.7,2.7,23031.4,132975.0,7875.0,1713.0
2025-02-13,NIFTY,2025-02-27,25150.0,CE,4.1,4.15,3.0,3.05,3.05,23031.4,28575.0,-1425.0,368.0
2025-02-13,NIFTY,2025-02-27,24350.0,CE,10.0,11.9,7.4,7.8,7.8,23031.4,120000.0,26325.0,3170.0
2025-02-13,NIFTY,2025-02-27,23800.0,CE,43.95,62.6,32.25,35.85,35.85,23031.4,2672475.0,102000.0,55836.0
2025-02-13,NIFTY,2025-02-27,23600.0,CE,79.75,116.15,64.25,67.4,67.4,23031.4,2028825.0,139800.0,46968.0
2025-02-13,NIFTY,2025-02-27,23300.0,CE,187.7,247.05,151.0,156.15,156.15,23031.4,1674150.0,40575.0,49410.0
2025-02-13,NIFTY,2025-02-27,22700.0,CE,561.55,670.0,497.2,510.6,510.6,23031.4,112200.0,2400.0,1419.0
2025-02-13,NIFTY,2025-02-27,21600.0,CE,1519.9,1519.9,1519.9,1519.9,1486.25,23031.4,4125.0,0.0,1.0
2025-02-13,NIFTY,2025-02-20,25350.0,CE,1.65,1.8,1.1,1.15,1.15,23031.4,381300.0,293475.0,7377.0
2025-02-13,NIFTY,2025-02-20,25150.0,CE,1.8,1.8,1.05,1.15,1.15,23031.4,76575.0,19425.0,3072.0
2025-02-13,NIFTY,2025-02-20,24450.0,CE,2.5,2.75,1.4,1.5,1.5,23031.4,154950.0,63300.0,9972.0
2025-02-13,NIFTY,2025-02-20,23650.0,CE,32.0,44.4,16.5,18.85,18.85,23031.4,717600.0,426900.0,85424.0
2025-02-13,NIFTY,2025-02-20,22600.0,CE,582.05,688.95,495.5,509.05,509.05,23031.4,27675.0,10275.0,739.0
2025-02-13,NIFTY,2025-02-20,22300.0,CE,826.0,962.9,768.0,780.4,780.4,23031.4,3600.0,1800.0,78.0
2025-02-13,NIFTY,2025-02-20,21950.0,CE,0.0,0.0,0.0,1562.95,1109.25,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-02-20,21500.0,CE,1567.85,1734.15,1549.85,1575.65,1575.65,23031.4,1650.0,1200.0,24.0
2025-02-13,NIFTY,2025-02-13,24600.0,CE,0.35,0.35,0.05,0.05,23031.4,23031.4,1439475.0,-381750.0,68508.0
2025-02-13,NIFTY,2025-02-13,24400.0,CE,0.25,0.4,0.05,0.05,23031.4,23031.4,1501800.0,-592275.0,92317.0
2025-02-13,NIFTY,2025-02-13,23700.0,CE,1.4,1.4,0.05,0.1,23031.4,23031.4,6788100.0,-3394875.0,2141509.0
2025-02-13,NIFTY,2025-02-13,23100.0,CE,59.75,160.0,0.05,0.7,23031.4,23031.4,9129750.0,3436950.0,13917718.0
2025-02-13,NIFTY,2025-02-13,23000.0,CE,120.0,254.85,22.65,33.6,23031.4,23031.4,3812925.0,-1407600.0,5260037.0
2025-02-13,NIFTY,2025-02-13,22700.0,CE,389.95,549.95,295.85,332.7,23031.4,23031.4,78975.0,-56700.0,17656.0
2025-02-13,NIFTY,2025-02-13,22350.0,CE,648.3,863.9,641.75,681.75,23031.4,23031.4,3225.0,975.0,95.0
2025-02-13,NIFTY,2025-02-13,22050.0,CE,0.0,0.0,0.0,1010.75,23031.4,23031.4,1200.0,0.0,0.0
2025-02-13,NIFTY,2025-02-13,22000.0,CE,1092.5,1241.5,996.9,1031.45,23031.4,23031.4,64125.0,-14025.0,704.0
2025-02-13,NIFTY,2025-02-13,21500.0,CE,1690.0,1727.8,1530.75,1533.1,23031.4,23031.4,975.0,-225.0,10.0
2025-02-13,NIFTY,2025-02-13,21150.0,CE,0.0,0.0,0.0,2529.25,23031.4,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-02-20,23400.0,PE,350.05,430.05,248.0,385.55,385.55,23031.4,243000.0,91275.0,20891.0
2025-02-13,NIFTY,2025-02-20,24500.0,PE,1366.0,1450.0,1234.05,1424.6,1424.6,23031.4,72450.0,48750.0,722.0
2025-02-13,NIFTY,2025-03-27,25600.0,CE,17.3,18.15,16.4,16.55,16.55,23031.4,13650.0,-900.0,78.0
2025-02-13,NIFTY,2025-04-24,21450.0,CE,0.0,0.0,0.0,2242.1,1893.0,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-04-24,22050.0,CE,0.0,0.0,0.0,1741.0,1375.4,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-04-24,22100.0,CE,1580.0,1580.0,1420.0,1420.0,1420.0,23031.4,975.0,-75.0,3.0
2025-02-13,NIFTY,2025-04-24,22450.0,CE,0.0,0.0,0.0,1438.25,1068.15,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-04-24,22650.0,CE,0.0,0.0,0.0,1296.25,928.85,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-04-24,22800.0,CE,917.2,1001.75,897.2,900.0,900.0,23031.4,5325.0,2850.0,53.0
2025-02-13,NIFTY,2025-04-24,22850.0,CE,0.0,0.0,0.0,1163.2,800.1,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-04-24,24600.0,CE,155.0,160.0,137.95,137.95,137.95,23031.4,17175.0,150.0,22.0
2025-02-13,NIFTY,2025-04-24,24800.0,CE,109.3,122.0,91.95,98.8,98.8,23031.4,19350.0,9375.0,266.0
2025-02-13,NIFTY,2025-09-25,19000.0,CE,0.0,0.0,0.0,8559.0,4784.9,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-09-25,26000.0,CE,0.0,0.0,0.0,2854.15,319.55,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-12-24,23000.0,CE,1997.0,2110.0,1953.25,1970.25,1970.25,23031.4,188900.0,1650.0,158.0
2025-02-13,NIFTY,2025-12-24,27000.0,CE,354.95,368.95,328.85,335.35,335.35,23031.4,363525.0,2700.0,284.0
2025-02-13,NIFTY,2026-06-25,25000.0,CE,0.0,0.0,0.0,1510.4,1513.05,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2026-06-25,26000.0,CE,0.0,0.0,0.0,801.05,1114.45,23031.4,975.0,0.0,0.0
2025-02-13,NIFTY,2026-06-25,28000.0,CE,0.0,0.0,0.0,1533.95,563.0,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2026-12-31,19000.0,CE,0.0,0.0,0.0,8600.0,6281.85,23031.4,125.0,0.0,0.0
2025-02-13,NIFTY,2026-12-31,22000.0,CE,0.0,0.0,0.0,3039.0,3945.65,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2027-06-24,28000.0,CE,0.0,0.0,0.0,2186.3,1482.75,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2027-12-30,20000.0,CE,0.0,0.0,0.0,5333.85,6592.4,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2027-12-30,26000.0,CE,0.0,0.0,0.0,3162.4,2842.75,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2028-06-29,27000.0,CE,0.0,0.0,0.0,2885.15,2940.55,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2028-12-28,24000.0,CE,0.0,0.0,0.0,5850.3,5036.9,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-02-13,21250.0,PE,0.3,0.3,0.05,0.05,23031.4,23031.4,234525.0,74475.0,16710.0
2025-02-13,NIFTY,2025-02-13,21300.0,PE,0.3,0.35,0.05,0.05,23031.4,23031.4,347400.0,-569400.0,37389.0
2025-02-13,NIFTY,2025-02-13,21400.0,PE,0.3,0.4,0.05,0.05,23031.4,23031.4,288075.0,-360750.0,32800.0
2025-02-13,NIFTY,2025-02-13,21600.0,PE,0.3,0.35,0.05,0.05,23031.4,23031.4,832500.0,168975.0,45888.0
2025-02-13,NIFTY,2025-02-13,21750.0,PE,0.35,0.4,0.05,0.05,23031.4,23031.4,375825.0,77625.0,41616.0
2025-02-13,NIFTY,2025-02-13,22550.0,PE,1.9,3.2,0.05,0.1,23031.4,23031.4,3314700.0,1122900.0,1439812.0
2025-02-13,NIFTY,2025-02-13,22750.0,PE,8.9,20.25,0.05,0.1,23031.4,23031.4,3292800.0,-402225.0,4466550.0
2025-02-13,NIFTY,2025-02-13,22850.0,PE,19.85,43.6,0.05,0.15,23031.4,23031.4,3772725.0,557400.0,6873362.0
2025-02-13,NIFTY,2025-02-13,23600.0,PE,517.4,613.35,353.65,568.05,23031.4,23031.4,901725.0,-231450.0,14854.0
2025-02-13,NIFTY,2025-02-13,24000.0,PE,906.0,1006.7,753.8,966.4,23031.4,23031.4,225300.0,-187125.0,6710.0
2025-02-13,NIFTY,2025-02-13,24050.0,PE,888.0,1038.65,814.0,1019.75,23031.4,23031.4,14550.0,375.0,98.0
2025-02-13,NIFTY,2025-02-13,24250.0,PE,1150.2,1230.85,1040.0,1217.8,23031.4,23031.4,4500.0,-900.0,27.0
2025-02-13,NIFTY,2025-02-13,24650.0,PE,1607.4,1607.4,1607.4,1607.4,23031.4,23031.4,1650.0,0.0,1.0
2025-02-13,NIFTY,2025-02-20,21900.0,PE,5.85,8.15,3.2,4.7,4.7,23031.4,741525.0,344700.0,47907.0
2025-02-13,NIFTY,2025-03-13,22950.0,CE,0.0,0.0,0.0,979.4,447.8,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-13,22900.0,CE,537.6,537.6,537.6,537.6,477.4,23031.4,300.0,300.0,4.0
2025-02-13,NIFTY,2025-03-13,21400.0,CE,0.0,0.0,0.0,2359.65,1743.1,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-06,25150.0,CE,0.0,0.0,0.0,8.35,1.1,23031.4,1350.0,0.0,0.0
2025-02-13,NIFTY,2025-02-20,22100.0,PE,11.25,13.85,5.0,7.9,7.9,23031.4,1170600.0,758400.0,76268.0
2025-02-13,NIFTY,2025-02-20,22200.0,PE,12.0,18.6,6.5,10.85,10.85,23031.4,3098175.0,2101425.0,151179.0
2025-02-13,NIFTY,2025-02-20,22400.0,PE,26.25,34.85,12.45,20.55,20.55,23031.4,3353400.0,2819325.0,159046.0
2025-02-13,NIFTY,2025-02-20,22550.0,PE,45.1,55.3,20.4,34.45,34.45,23031.4,407625.0,229200.0,63846.0
2025-02-13,NIFTY,2025-02-20,23050.0,PE,177.4,212.65,98.1,170.65,170.65,23031.4,594975.0,401400.0,101324.0
2025-02-13,NIFTY,2025-02-20,23100.0,PE,198.0,238.0,112.8,194.55,194.55,23031.4,1563300.0,767775.0,235060.0
2025-02-13,NIFTY,2025-02-20,23200.0,PE,225.0,294.05,148.8,248.6,248.6,23031.4,1305450.0,860475.0,229649.0
2025-02-13,NIFTY,2025-02-20,23600.0,PE,582.8,611.05,383.25,551.3,551.3,23031.4,410925.0,245700.0,10418.0
2025-02-13,NIFTY,2025-02-20,23700.0,PE,598.95,682.7,467.15,639.05,639.05,23031.4,188325.0,59325.0,3664.0
2025-02-13,NIFTY,2025-02-20,24900.0,PE,1680.0,1822.5,1680.0,1822.5,1822.5,23031.4,1200.0,150.0,2.0
2025-02-13,NIFTY,2025-02-27,22200.0,PE,32.15,43.75,21.7,32.8,32.8,23031.4,772575.0,-2550.0,24185.0
2025-02-13,NIFTY,2025-02-27,22250.0,PE,38.85,48.95,24.4,36.7,36.7,23031.4,73200.0,-6675.0,4231.0
2025-02-13,NIFTY,2025-02-27,22350.0,PE,49.65,61.25,30.85,46.95,46.95,23031.4,138900.0,-1800.0,3668.0
2025-02-13,NIFTY,2025-02-27,22550.0,PE,64.5,94.85,47.45,73.9,73.9,23031.4,112275.0,25200.0,4733.0
2025-02-13,NIFTY,2025-02-27,24300.0,PE,1161.85,1219.35,1023.0,1170.0,1214.3,23031.4,74700.0,-375.0,29.0
2025-02-13,NIFTY,2025-02-27,24350.0,PE,1241.1,1241.1,1241.1,1241.1,1263.05,23031.4,6975.0,-75.0,1.0
2025-02-13,NIFTY,2025-02-27,24950.0,PE,0.0,0.0,0.0,1282.4,1856.75,23031.4,75.0,0.0,0.0
2025-02-13,NIFTY,2025-02-27,26100.0,PE,0.0,0.0,0.0,2700.0,3003.6,23031.4,6150.0,0.0,0.0
2025-02-13,NIFTY,2025-02-27,26350.0,PE,0.0,0.0,0.0,2144.75,3253.0,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-02-27,26400.0,PE,0.0,0.0,0.0,2542.55,3302.85,23031.4,2100.0,0.0,0.0
2025-02-13,NIFTY,2025-03-06,21750.0,PE,19.5,21.45,19.5,21.45,8.2,23031.4,1500.0,0.0,3.0
2025-02-13,NIFTY,2025-03-06,22150.0,PE,35.15,35.15,35.15,35.15,31.5,23031.4,225.0,75.0,1.0
2025-02-13,NIFTY,2025-03-06,23100.0,PE,289.95,317.75,199.9,280.85,280.85,23031.4,15975.0,6825.0,448.0
2025-02-13,NIFTY,2025-03-06,23550.0,PE,0.0,0.0,0.0,349.5,562.8,23031.4,150.0,0.0,0.0
2025-02-13,NIFTY,2025-03-06,23700.0,PE,540.15,611.55,525.55,611.55,675.5,23031.4,1950.0,0.0,4.0
2025-02-13,NIFTY,2025-03-06,23900.0,PE,0.0,0.0,0.0,799.55,838.8,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-06,24700.0,PE,0.0,0.0,0.0,1401.35,1582.1,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-06,25000.0,PE,0.0,0.0,0.0,1659.5,1877.25,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-06,25050.0,PE,0.0,0.0,0.0,1703.8,1926.7,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-13,21600.0,PE,0.0,0.0,0.0,12.25,10.3,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-13,21700.0,PE,0.0,0.0,0.0,15.55,14.1,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-06,23550.0,CE,163.5,192.9,163.0,188.55,132.1,23031.4,2325.0,150.0,9.0
2025-02-13,NIFTY,2025-03-06,23650.0,CE,135.0,147.0,110.0,111.3,111.3,23031.4,5775.0,150.0,26.0
2025-02-13,NIFTY,2025-03-06,23700.0,CE,116.0,147.25,90.75,97.45,97.45,23031.4,19125.0,8550.0,372.0
2025-02-13,NIFTY,2025-03-06,24700.0,CE,14.65,14.65,10.05,10.05,10.05,23031.4,4500.0,-75.0,6.0
2025-02-13,NIFTY,2025-03-13,21450.0,CE,0.0,0.0,0.0,2311.0,1694.35,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-13,21800.0,CE,0.0,0.0,0.0,1974.6,1358.85,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-13,22150.0,CE,0.0,0.0,0.0,1648.8,1040.65,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-13,22250.0,CE,0.0,0.0,0.0,1558.5,954.65,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-13,22400.0,CE,0.0,0.0,0.0,1426.0,830.95,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-13,22700.0,PE,0.0,0.0,0.0,112.55,162.4,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-13,23000.0,PE,272.0,293.05,200.15,268.5,268.5,23031.4,14400.0,4950.0,282.0
2025-02-13,NIFTY,2025-03-13,24500.0,PE,0.0,0.0,0.0,927.1,1371.25,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-13,24750.0,PE,0.0,0.0,0.0,1117.85,1608.3,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-27,22150.0,PE,102.2,119.8,90.85,118.85,118.85,23031.4,18075.0,3375.0,189.0
2025-02-13,NIFTY,2025-03-27,22250.0,PE,103.0,132.35,98.65,132.35,132.35,23031.4,7575.0,-975.0,58.0
2025-02-13,NIFTY,2025-03-27,22350.0,PE,128.6,160.4,114.4,156.95,156.95,23031.4,7425.0,900.0,89.0
2025-02-13,NIFTY,2025-03-27,22850.0,PE,270.8,286.25,215.1,276.35,276.35,23031.4,19350.0,4275.0,262.0
2025-02-13,NIFTY,2025-03-27,23700.0,PE,649.85,700.6,552.2,682.0,682.0,23031.4,84225.0,1725.0,771.0
2025-02-13,NIFTY,2025-03-27,24000.0,PE,859.0,915.0,734.6,885.75,885.75,23031.4,1394100.0,26450.0,3223.0
2025-02-13,NIFTY,2025-03-27,24350.0,PE,1107.4,1107.4,1107.4,1107.4,1217.85,23031.4,14400.0,0.0,1.0
2025-02-13,NIFTY,2025-03-27,24500.0,PE,1269.25,1317.05,1115.3,1296.3,1296.3,23031.4,163125.0,-48900.0,1173.0
2025-02-13,NIFTY,2025-03-27,24550.0,PE,0.0,0.0,0.0,966.45,1392.2,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-04-24,21850.0,PE,0.0,0.0,0.0,139.5,89.35,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-04-24,22000.0,PE,143.7,156.95,117.05,142.7,142.7,23031.4,314700.0,-1500.0,1545.0
2025-02-13,NIFTY,2025-04-24,23050.0,PE,0.0,0.0,0.0,455.3,415.5,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-04-24,23100.0,PE,385.0,424.0,344.35,424.0,437.25,23031.4,3375.0,-75.0,27.0
2025-02-13,NIFTY,2025-04-24,23750.0,PE,654.75,654.75,654.75,654.75,784.8,23031.4,75.0,-75.0,1.0
2025-02-13,NIFTY,2025-04-24,24200.0,PE,865.0,865.0,865.0,865.0,1091.6,23031.4,4350.0,75.0,1.0
2025-02-13,NIFTY,2025-04-24,24350.0,PE,0.0,0.0,0.0,1128.5,1204.35,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-06-26,18000.0,PE,19.5,20.05,17.45,20.05,20.05,23031.4,69450.0,1950.0,73.0
2025-02-13,NIFTY,2025-06-26,19000.0,PE,32.35,33.9,29.15,32.9,32.9,23031.4,808025.0,1050.0,493.0
2025-02-13,NIFTY,2025-06-26,23000.0,PE,475.95,512.0,434.35,496.35,496.35,23031.4,840650.0,-20725.0,2602.0
2025-02-13,NIFTY,2025-09-25,22000.0,PE,333.85,338.6,307.4,336.8,336.8,23031.4,8775.0,1275.0,35.0
2025-02-13,NIFTY,2025-09-25,25000.0,PE,1441.4,1441.4,1441.4,1441.4,1562.75,23031.4,2925.0,75.0,1.0
2025-02-13,NIFTY,2025-12-24,13000.0,PE,0.0,0.0,0.0,10.05,0.05,23031.4,600.0,0.0,0.0
2025-02-13,NIFTY,2025-12-24,15000.0,PE,0.0,0.0,0.0,30.95,0.05,23031.4,1675.0,0.0,0.0
2025-02-13,NIFTY,2025-12-24,20000.0,PE,199.95,202.95,188.6,200.45,200.45,23031.4,251800.0,75.0,199.0
2025-02-13,NIFTY,2026-12-31,17000.0,PE,0.0,0.0,0.0,97.05,12.3,23031.4,2850.0,0.0,0.0
2025-02-13,NIFTY,2026-12-31,19000.0,PE,0.0,0.0,0.0,203.0,65.5,23031.4,2325.0,0.0,0.0
2025-02-13,NIFTY,2027-12-30,28000.0,PE,0.0,0.0,0.0,4251.0,2200.4,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-06,24600.0,CE,15.8,17.55,13.05,13.65,13.65,23031.4,6675.0,2025.0,81.0
2025-02-13,NIFTY,2025-03-06,22650.0,CE,0.0,0.0,0.0,959.6,583.6,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-02-27,25750.0,CE,2.7,3.0,2.4,2.4,2.4,23031.4,14475.0,-1500.0,72.0
2025-02-13,NIFTY,2025-02-27,25700.0,CE,3.55,3.55,2.3,2.35,2.35,23031.4,38850.0,-75.0,333.0
2025-02-13,NIFTY,2025-02-27,25450.0,CE,4.05,5.15,2.5,2.6,2.6,23031.4,11025.0,1950.0,210.0
2025-02-13,NIFTY,2025-02-27,24550.0,CE,6.85,7.5,5.15,5.45,5.45,23031.4,85425.0,8100.0,1093.0
2025-02-13,NIFTY,2025-02-27,24450.0,CE,8.95,10.0,6.0,6.3,6.3,23031.4,100650.0,675.0,3417.0
2025-02-13,NIFTY,2025-02-27,24000.0,CE,24.2,33.05,19.0,20.1,20.1,23031.4,5755575.0,401100.0,128541.0
2025-02-13,NIFTY,2029-06-28,26000.0,PE,0.0,0.0,0.0,1391.75,1037.6,23031.4,25.0,0.0,0.0
2025-02-13,NIFTY,2025-02-27,23900.0,CE,33.25,45.35,25.0,26.75,26.75,23031.4,991350.0,168375.0,27063.0
2025-02-13,NIFTY,2025-02-27,23550.0,CE,99.95,133.75,74.7,78.65,78.65,23031.4,282300.0,17025.0,8160.0
2025-02-13,NIFTY,2025-02-27,23350.0,CE,172.55,221.15,133.05,138.45,138.45,23031.4,266175.0,27825.0,8063.0
2025-02-13,NIFTY,2025-02-27,23050.0,CE,323.95,400.0,245.65,277.85,277.85,23031.4,162225.0,17850.0,6568.0
2025-02-13,NIFTY,2025-02-27,22250.0,CE,0.0,0.0,0.0,980.65,858.5,23031.4,5925.0,0.0,0.0
2025-02-13,NIFTY,2025-02-27,22200.0,CE,993.0,1099.2,934.5,936.15,936.15,23031.4,8775.0,-1800.0,69.0
2025-02-13,NIFTY,2025-02-27,22000.0,CE,1139.6,1316.8,1104.9,1126.05,1126.05,23031.4,891450.0,-10425.0,1778.0
2025-02-13,NIFTY,2025-02-27,21950.0,CE,0.0,0.0,0.0,1786.6,1142.3,23031.4,450.0,0.0,0.0
2025-02-13,NIFTY,2025-02-27,21650.0,CE,0.0,0.0,0.0,2718.05,1436.7,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-02-27,21500.0,CE,1675.9,1799.45,1583.85,1605.7,1605.7,23031.4,624600.0,975.0,303.0
2025-02-13,NIFTY,2025-02-27,21350.0,CE,0.0,0.0,0.0,1600.0,1734.8,23031.4,300.0,0.0,0.0
2025-02-13,NIFTY,2025-02-27,21200.0,CE,1939.1,1939.1,1939.1,1939.1,1884.3,23031.4,1650.0,750.0,10.0
2025-02-13,NIFTY,2025-02-20,24850.0,CE,1.9,2.05,1.15,1.2,1.2,23031.4,33450.0,9825.0,1449.0
2025-02-13,NIFTY,2025-02-20,23700.0,CE,23.95,35.3,13.0,14.95,14.95,23031.4,2004600.0,1198725.0,168485.0
2025-02-13,NIFTY,2025-02-20,23450.0,CE,71.95,99.95,41.7,45.3,45.3,23031.4,786225.0,435375.0,96570.0
2025-02-13,NIFTY,2025-02-20,23200.0,CE,147.95,220.0,114.2,120.4,120.4,23031.4,3329775.0,2504850.0,367896.0
2025-02-13,NIFTY,2025-02-20,22950.0,CE,299.95,393.4,238.6,250.4,250.4,23031.4,207600.0,90600.0,17860.0
2025-02-13,NIFTY,2025-02-20,22550.0,CE,625.0,708.9,540.95,557.9,557.9,23031.4,19500.0,17550.0,393.0
2025-02-13,NIFTY,2025-02-20,22500.0,CE,639.05,783.15,578.7,601.45,601.45,23031.4,172875.0,88275.0,5321.0
2025-02-13,NIFTY,2025-02-20,22100.0,CE,1076.0,1128.0,966.0,966.0,966.0,23031.4,1500.0,975.0,19.0
2025-02-13,NIFTY,2025-02-20,21400.0,CE,1667.0,1667.0,1667.0,1667.0,1658.05,23031.4,75.0,75.0,1.0
2025-02-13,NIFTY,2025-02-20,21100.0,CE,1964.85,1964.85,1964.85,1964.85,1957.7,23031.4,75.0,75.0,1.0
2025-02-13,NIFTY,2025-02-13,24700.0,CE,0.3,0.4,0.05,0.05,23031.4,23031.4,1135125.0,-175875.0,44968.0
2025-02-13,NIFTY,2025-02-13,24000.0,CE,0.7,0.7,0.05,0.1,23031.4,23031.4,9219300.0,-4421475.0,1061289.0
2025-02-13,NIFTY,2025-02-13,22400.0,CE,690.0,820.65,592.05,631.75,23031.4,23031.4,3825.0,-1725.0,411.0
2025-02-13,NIFTY,2025-02-13,22300.0,CE,792.05,934.0,715.3,731.2,23031.4,23031.4,2325.0,-1650.0,91.0
2025-02-13,NIFTY,2025-02-13,21800.0,CE,1356.65,1356.65,1223.05,1223.05,23031.4,23031.4,225.0,-150.0,2.0
2025-02-13,NIFTY,2025-03-13,23650.0,CE,0.0,0.0,0.0,150.95,151.95,23031.4,75.0,0.0,0.0
2025-02-13,NIFTY,2025-03-13,24850.0,CE,0.0,0.0,0.0,124.4,9.7,23031.4,0.0,0.0,0.0
2025-02-13,NIFTY,2025-03-13,25000.0,CE,13.35,18.0,12.6,15.0,15.0,23031.4,7875.0,1725.0,86.0
2025-02-13,NIFTY,2025-03-27,21500.0,CE,1930.0,1945.0,1761.9,1770.65,1770.65,23031.4,9075.0,1575.0,42.0
2025-02-13,NIFTY,2025-03-27,21800.0,CE,1504.95,1504.95,1504.95,1504.95,1434.0,23031.4,150.0,0.0,1.0
2025-02-13,NIFTY,2025-03-27,22500.0,CE,953.0,1075.0,911.05,926.15,926.15,23031.4,220500.0,3450.0,513.0
2025-02-13,NIFTY,2025-03-27,23000.0,CE,609.0,702.55,568.45,579.75,579.75,23031.4,838625.0,51425.0,7477.0
2025-02-13,NIFTY,2025-03-27,24150.0,CE,128.1,147.9,111.4,112.65,112.65,23031.4,8850.0,-1500.0,264.0
2025-02-13,NIFTY,2025-03-27,24250.0,CE,101.35,124.6,92.9,95.25,95.25,23031.4,18900.0,2850.0,372.0
2025-02-13,NIFTY,2025-03-27,24550.0,CE,63.7,73.0,56.0,56.05,56.05,23031.4,11250.0,-2775.0,81.0
